0.802506281734,6
0.613599832347,1
1.69338493351,7
13.0175548885,6
11.5228622928,1
3.18398783325,2
83.5717355717,3
527.245397109,7
227.654275669,5
600.284875101,6
212.396669168,1
86.0551717045,2
96.8825357146,7
274.472885657,6
431.122447408,1
393.457752133,5
1105.54528006,2
849.124375196,3
2644.10866981,7
1082.41964842,1
257.734673685,6
233.446584409,2
134.378476588,4
114.136339763,5
106.780228704,7
305.535768826,1
255.97784984,2
210.091745023,3
261.042268318,6
221.447120472,4
60.7040371049,2
44.0097997298,1
150.123890288,7
276.278858797,6
262.953615953,4
192.211729166,5
139.312420332,2
137.518983952,3
202.594331196,1
146.90521086,7
142.731572121,4
120.651339399,6
137.141179213,2
125.478260474,1
36.5713470939,5
41.3307068324,7
23.2170355759,4
45.8130810898,6
58.2211531326,2
49.0375577099,3
52.8816513307,1
53.9014848442,4
17.7748338295,7
16.8623010383,5
19.899749662,2
10.968553658,6
7.11423760996,1
11.7809581532,4
13.0323120833,7
13.1332239143,3
29.4105859461,2
25.9981662186,6
24.2063450325,1
12.4239970322,5
15.0524241984,4
5.77654106597,7
14.5551650163,2
16.3471780668,1
19.2757061863,6
23.5104668793,3
25.7608361104,4
15.5352087581,7
5.56033885251,2
3.79687895026,1
1.31301177653,5
1.60254065213,6
1.03452086531,4
3.31527665143,2
4.1086846858,7
5.79288030969,1
5.81178495127,6
5.77586211009,3
10.0741589384,4
4.45818447687,2
2.52283259314,5
2.70069985229,1
1.39480607469,7
1.09459223032,6
1.56647039205,2
1.78954880224,4
3.74102693693,1
2.96186176263,3
3.31705726213,5
3.78664382966,7
4.00344040206,6
3.08618298569,2
2.67158815944,4
1.94646111045,1
1.30531142102,2
0.965839667638,6
630.516092062
0.569275569633
