0.667233021696,3
2.81590699687,1
13.4624396944,3
12.5404709365,1
1.44458417367,3
2.25672470478,1
1.16533761691,1
0.662489925904,3
1.13113083825,1
1.17636905161,3
0.695728656593,2
7.50595300683,1
9.01910539986,3
9.09002461487,1
1.38630549653,2
1.30615626325,1
1.10987525524,3
2.00611506849,2
1.03311711296,1
0.840041474405,3
1.15297000362,2
1.51258927581,1
1.40491655141,3
1.12376640022,2
1.03785562563,1
1.62706826546,3
1.86478940639,1
0.829328257186,2
0.898607326556,1
0.954725577912,2
0.766030760079,3
1.97686158445,1
1.45609291689,2
1.39417455796,3
1.18350632418,1
1.40591041659,2
2.54547774313,3
2.15715470169,1
1.00580699125,2
1.30022365713,1
1.15620257554,3
1.5294513883,2
1.2150413583,1
1.41684991639,3
1.55710576902,1
0.76169668901,2
1.13332646946,3
1.3571645064,1
1.06888515434,2
1.06579840828,1
0.900179194683,3
0.889109843091,2
0.848466787989,1
0.920411314579,3
0.717377803703,1
0.667348545479,2
1.01416084585,3
1.09826495128,1
0.990823854359,1
0.718454006828,3
0.841035381603,2
1.9454633438,1
2.15720669911,3
1.30420765196,1
0.687946759382,2
1.3299547661,3
2.6269967905,1
2.58353959413,1
0.987936810096,3
0.755245575403,2
1.55642792887,1
1.8074047476,3
1.49517908163,1
0.73922425265,2
0.702891553752,3
0.977701836212,1
1.00446700047,2
0.876387583001,1
0.67113634628,3
0.666263018693,1
0.640054774851,3
0.639377990128,2
0.849145721114,1
0.773336602284,3
0.738615587742,1
0.653353061793,2
0.683908037527,1
0.687800549074,3
0.79339588484,1
0.710389931303,3
0.634025038052,2
0.631988215279,1
0.677341362919,3
0.695093559629,1
0.6447687601,2
0.637801255876,3
0.62587067807,1
0.632248959313,2
0.661100593043,1
0.661871177913,3
906.030404091
0.577654030857
