0.802649209576,4
5.84315986826,2
19.7657594619,1
43.9410355143,5
48.0008710335,4
11.0215968923,2
66.4514922304,1
290.510174863,4
203.343975725,2
146.821983205,5
452.451584459,1
207.805388733,4
139.966668945,2
137.886589087,1
76.3458211808,5
71.4012528835,4
54.13734022,2
53.95096856,1
32.5813280927,4
26.979192527,2
27.2294494717,1
16.908813756,5
16.5818737008,2
16.7263063031,4
13.6204146338,1
8.01579447442,2
8.05130356794,5
8.00627262807,4
6.60032499143,1
3.93792280683,6
3.98703880588,2
4.02461031087,1
2.75306542462,4
2.67154962029,6
1.62142425469,5
1.63460103727,2
1.64997731015,1
1.42432133538,4
1.43709327337,6
3.63952404186,2
3.71010123109,1
3.19389408456,5
3.42122338129,4
4.07083956029,2
4.07804057321,6
1.28125921981,1
1.56134771357,4
2.02034482038,2
2.01564043804,5
2.04067891667,1
1.96456091747,6
1.68925425005,4
2.75092600732,2
2.80123219621,1
2.89456241784,5
3.0713586775,6
1.25915532139,4
1.10299476617,2
1.10555717759,1
0.994188771276,5
0.993366631874,4
0.98828303836,2
0.990611962592,1
0.970795417003,6
1.19099295016,4
1.18049894728,2
1.17510648794,1
1.21336411064,5
1.19798014208,3
1.23240301851,6
1.4973870032,4
1.76847192894,2
1.78563123693,1
1.81498854603,3
2.30244912687,6
0.929265144444,5
0.944837106612,4
0.899691942887,2
0.901089972832,1
0.883801679799,3
0.957724612985,6
0.970891602392,4
0.957793729397,2
0.954680381344,1
0.975020655914,5
0.970180933239,3
0.898641719399,6
1.14479040022,4
1.26874085953,2
1.27825963966,1
1.26163946014,3
1.41927849968,6
0.862709263238,4
0.841762184187,5
0.846044653129,2
0.847845477546,1
0.830242024294,3
0.842062978717,6
0.84132964513,4
0.836999704837,2
0.836056823954,1
0.839385482872,5
0.835595638277,3
0.81810952927,6
0.997921673868,4
1.05668262606,2
1.06469771131,1
1.03488968083,6
0.800399570779,5
0.801755637915,4
0.799383351793,2
0.800178702996,3
0.80205406377,1
0.792339231253,6
0.815329543309,2
0.818016441017,4
0.82757033211,5
0.833826794107,1
0.819142953306,6
0.803588274103,2
0.805972443321,3
0.818979116787,4
0.809994100943,1
0.793198967875,6
0.78687311623,5
0.790005997361,2
0.792117408699,3
0.793144477104,4
0.789692907866,1
0.777017484407,2
0.778629408475,6
0.785514200285,3
0.788857219719,5
0.791844314132,4
0.793570295598,1
0.774553886323,2
0.776346600358,6
0.778617805525,3
0.779696149271,4
0.778985935701,1
0.765124922873,2
0.767177430586,6
0.773294315564,5
0.777434963588,1
0.760848340653,3
0.762442116403,4
0.760912599738,2
0.762838460445,6
0.765334562591,1
0.754177692533,3
0.757306921921,5
0.759520372518,4
0.762163513147,2
0.764903664145,1
0.754324812806,6
0.756294282694,4
0.756961804768,2
0.759249277845,3
0.762426434305,5
0.766616597241,1
0.755467089091,6
0.766483073775,4
0.768560111512,2
0.771782652024,1
0.754698034946,3
0.757648682766,5
0.761865776872,4
0.761167180566,2
0.763813734515,6
0.752129661174,1
0.737383354286,3
0.73746585323,4
0.739452475104,2
0.741589610974,1
0.731959273913,6
0.740786128519,5
0.743143554689,2
0.7452858928,4
0.753494120629,3
0.759407545131,1
0.745510792273,6
0.754892428778,2
