0.887067487451,4
8.69851351863,1
28.4642555061,5
15.09002712,3
54.590189819,4
72.1308019212,5
61.7031611578,1
211.181540076,2
327.130918295,4
189.981812167,5
60.3306919523,3
28.8207994286,4
22.8839698484,2
12.2875166027,5
22.0003562359,1
97.7964247657,3
99.014506965,4
85.1143490147,5
23.3571373001,2
11.6929495095,4
10.8815855926,5
17.9064106021,1
130.652875138,2
120.784462042,3
233.707255906,4
192.414953523,5
135.758791494,2
92.9077379571,4
77.7220015256,1
17.5934642684,5
28.8194175882,3
48.6458150703,2
30.094894512,4
16.8837054164,5
23.5469087682,2
82.7986745561,1
96.0521600647,4
131.828476871,3
240.721137137,5
197.047671649,2
87.3835986176,4
56.9328411098,5
32.3508008787,1
9.78964627319,2
10.9492816709,4
10.2274537726,3
14.6964537195,5
17.9035278161,4
14.927998769,2
14.8548163078,1
17.2913959454,5
14.7630438897,3
26.9489091876,4
15.5767616708,2
8.0311344214,5
13.5800339998,4
17.3137715074,1
20.457157703,2
15.5283806507,5
9.09496264065,3
13.3961219425,4
6.2819867029,5
4.7170934456,2
3.89352127897,1
3.72704984491,4
3.41841535568,3
5.64240763679,5
5.11557255598,2
6.17394951827,4
3.4795870095,1
3.54235175487,5
3.24374340051,2
4.1556916638,4
4.81191739522,3
5.33824431204,5
3.37265837073,2
3.35454943675,4
3.26347059405,1
1.82306736812,5
0.718400828416,3
0.902426534216,4
0.925799904829,2
0.957334972929,5
0.880207892873,4
0.830017069224,1
0.963605915695,2
0.957384235682,3
0.847197574224,5
0.742892333579,4
0.743236431079,2
0.740348876916,5
0.750832246887,1
0.68437035175,4
0.684701534709,3
0.692666173984,2
0.693594487208,5
0.690472749478,4
0.690614268686,1
0.686884356191,2
0.686712661431,5
635.600432873
0.580259527945
