0.709495640949,4
4.45583267141,2
4.92082435706,7
38.4234393896,3
91.6251462503,1
35.748366932,7
36.44426979,2
54.3233403657,3
49.616387327,5
37.428632856,4
150.8385933,6
443.93917203,1
229.775575161,7
61.4030370858,3
56.5401181442,2
72.9315826241,4
11.5726478133,5
19.9202627246,1
87.7547992106,6
207.543045917,7
220.282704483,3
190.170113593,2
141.782750696,4
132.475958442,1
16.5766938887,3
16.4782499824,2
16.7866304934,7
77.2165136832,6
115.785910797,5
153.879662988,1
173.075430947,2
133.594590153,3
90.9862114431,7
11.5300445189,4
25.2999874689,6
11.6218952075,1
28.6128497611,2
31.5104341973,3
21.9622467429,5
19.1540922083,7
17.7907256431,6
6.38013576422,2
20.1401751176,1
53.6949780467,3
103.46481448,4
138.043736337,7
164.32294443,2
114.008250503,6
134.998862985,5
211.450613476,3
43.5144355892,1
11.5143934595,7
45.0516196894,2
25.6334405537,3
25.3589724422,4
35.214012667,6
103.444599974,1
144.379599414,7
237.748749851,5
315.223146053,2
283.383725579,3
178.646387307,1
21.6813923213,6
122.480074328,7
358.682192409,2
630.4850439,4
430.494751959,3
357.210708055,1
154.250094055,5
110.968478398,6
280.419437637,2
1505.14900923,7
2249.44767664,3
2888.34676857,1
2964.99452176,4
6409.49715326,2
3202.19385784,7
2356.22285623,3
2530.91838078,5
2888.16737688,6
3429.77340767,1
4801.06241516,2
2387.81949492,3
886.690949993,7
299.76463611,1
1130.52999309,6
1615.71490008,5
1636.94150132,4
1295.23579888,2
1335.1978492,3
1422.68476747,7
1676.86961515,1
414.347197548,6
442.470948943,3
388.513021879,2
449.624024529,7
276.604231961,1
106.874856826,5
85.8387093801,4
302.260085686,6
444.832736969
0.580719321549
